"RiskPerformance","MSinceMostRecentTradeOpen","AverageMInFile","NumSatisfactoryTrades","NumTrades60Ever2DerogPubRec","PercentTradesNeverDelq","MSinceMostRecentDelq","MaxDelq2PublicRecLast12M","MaxDelqEver","NumTradesOpeninLast12M","PercentInstallTrades","MSinceMostRecentInqexcl7days","NumInqLast6M","NetFractionRevolvingBurden","NetFractionInstallBurden","NumRevolvingTradesWBalance","NumInstallTradesWBalance","NumBank2NatlTradesWHighUtilization","PercentTradesWBalance","MSinceOldestTradeOpen","InqInLast7days","ExternalRiskEstimate"
0,12,133,15,0,4,1,7,8,1,50,4,0,0,-8,1,1,0,40,159,0,88
1,13,92,24,2,2,6,6,5,0,59,4,0,60,-8,5,1,0,75,188,0,67
1,7,81,47,2,2,6,6,5,1,43,2,3,61,87,6,3,3,60,185,0,59
0,4,94,33,1,3,1,6,6,1,55,2,4,23,79,2,4,0,75,190,0,66
1,1,58,15,1,2,6,6,5,4,50,2,4,74,100,6,6,2,100,121,0,63
1,6,71,34,0,4,1,7,8,3,43,2,2,49,98,6,3,1,82,201,0,71
0,4,124,13,2,3,6,6,6,1,36,3,1,27,81,1,1,0,100,257,0,72
1,17,49,11,0,3,5,6,6,0,36,3,4,56,79,1,1,0,67,98,0,72
0,29,157,17,0,3,6,6,6,0,18,4,0,0,-8,1,0,0,22,365,0,84
0,22,99,33,0,4,1,7,8,0,34,5,0,33,-8,8,2,2,53,242,0,79
1,3,76,37,0,3,2,4,6,5,44,3,1,53,90,7,3,1,71,140,0,56
0,4,72,28,0,3,1,5,6,2,11,2,1,3,37,7,2,0,60,216,0,85
0,8,90,23,2,4,1,6,8,1,42,5,0,17,74,2,2,1,80,200,0,69
1,5,62,27,0,2,3,4,6,3,43,2,1,47,90,8,3,4,100,208,0,59
1,2,74,22,1,3,6,6,3,2,36,2,3,64,-8,2,3,1,50,175,0,75
0,63,65,2,0,4,1,7,8,0,0,2,1,57,-8,1,0,1,50,68,0,73
1,10,39,9,0,4,1,7,8,1,11,2,1,42,-8,5,1,2,75,80,0,69
0,13,138,26,3,2,5,6,5,0,33,4,0,16,31,3,3,1,43,435,0,68
0,7,61,31,0,4,1,7,8,3,9,2,5,32,77,10,2,2,74,125,0,70
1,6,55,20,0,4,1,7,8,2,45,2,1,43,88,6,3,2,100,143,0,70
0,4,80,46,1,3,3,3,5,3,63,2,2,93,102,4,2,2,60,195,0,65
0,3,69,20,0,3,6,6,6,3,4,5,0,14,-8,4,0,1,38,161,0,77
1,10,68,18,1,3,6,6,6,2,39,2,2,0,5,1,3,0,83,208,0,66
1,2,84,59,0,3,5,6,6,6,17,2,5,42,82,6,3,2,39,353,1,68
0,3,74,15,0,4,1,7,8,3,17,2,4,0,99,1,1,0,20,214,0,89
0,62,127,10,0,4,1,7,8,0,0,1,0,0,-8,2,0,0,25,490,0,92
0,5,90,34,0,4,1,7,8,2,76,3,1,2,-8,2,1,0,100,164,0,85
0,9,57,9,4,2,6,6,2,2,91,4,0,64,73,1,4,0,100,147,0,65
0,13,105,36,0,4,1,7,8,0,60,2,3,12,63,5,3,0,80,350,0,83
0,6,76,35,3,2,3,4,4,3,34,3,1,26,3,6,2,2,89,154,0,60
0,8,78,47,0,2,2,4,6,4,36,2,2,18,48,6,2,2,44,247,0,67
0,7,130,65,1,3,5,6,5,3,18,4,0,4,21,5,3,0,31,344,0,83
0,5,67,33,0,3,6,6,6,1,18,3,1,16,-8,3,1,0,40,163,0,79
0,30,130,16,1,2,6,6,3,0,18,1,0,12,31,4,1,0,50,368,0,77
1,3,72,35,1,3,6,6,4,6,49,3,1,34,95,3,5,0,75,385,0,74
1,31,103,8,0,2,2,4,6,0,18,1,0,79,-8,5,0,2,100,395,0,61
0,33,86,24,0,4,1,7,8,0,52,3,1,43,45,5,3,0,82,137,0,78
0,3,83,25,0,4,1,7,8,1,19,3,1,34,-8,4,1,2,33,256,0,78
0,18,118,27,1,3,3,4,5,0,29,2,6,40,-8,4,3,0,88,261,0,67
0,25,81,5,0,4,1,7,8,0,40,1,0,2,-8,1,1,0,50,140,0,91
0,13,65,40,0,3,6,6,6,0,21,2,1,63,86,2,2,1,67,155,0,74
1,22,99,13,0,2,2,4,6,0,56,4,0,26,-8,2,1,1,75,316,0,63
0,4,103,42,0,4,1,7,8,2,36,2,3,33,81,6,3,1,69,307,0,79
1,1,95,30,0,2,2,4,6,4,24,5,0,43,47,8,2,5,63,275,0,62
0,2,81,27,0,4,1,7,8,3,45,4,0,40,69,4,3,0,88,320,0,80
0,2,69,40,0,3,4,4,6,4,58,4,0,21,76,4,11,0,88,160,0,72
0,4,103,31,0,4,1,7,8,1,26,3,1,19,50,4,2,1,70,187,0,84
0,7,103,28,0,4,1,7,8,1,31,2,1,2,-8,4,3,0,50,273,0,82
1,50,101,6,0,4,1,7,8,0,33,1,0,10,9,2,2,0,80,162,0,85
0,11,89,12,0,4,1,7,8,1,25,2,2,0,24,0,2,0,60,147,1,91
0,3,93,32,0,3,5,6,6,1,35,2,2,62,-8,5,1,2,60,222,0,68
1,4,73,35,0,3,6,6,6,2,43,2,2,27,91,4,4,1,80,267,0,78
0,3,98,33,0,3,4,4,6,3,64,3,2,22,92,3,6,0,77,232,0,72
1,3,92,34,1,3,3,4,6,2,19,2,1,22,-8,7,1,2,67,209,0,57
1,6,106,45,0,4,1,7,8,2,42,2,0,49,90,4,4,3,56,335,0,79
0,6,71,21,1,2,3,4,4,1,14,2,1,37,-8,5,1,0,46,222,0,67
0,23,77,25,0,4,1,7,8,0,8,2,4,0,63,3,1,0,44,181,1,89
0,5,93,23,0,4,1,7,8,2,29,2,0,3,92,3,2,0,50,435,0,87
1,3,73,26,0,4,1,7,8,3,45,2,0,3,108,3,5,0,67,285,0,87
0,9,71,7,1,2,6,6,3,1,33,2,0,2,-8,1,1,0,50,141,0,75
1,5,149,18,2,2,2,4,5,2,48,2,1,0,-8,1,1,0,67,397,0,65
0,2,37,12,0,4,1,7,8,4,29,2,2,22,98,4,3,1,64,180,0,77
1,23,88,18,0,3,2,4,6,0,47,2,1,9,-8,2,2,0,80,157,0,68
1,16,78,21,4,2,2,3,2,0,57,2,1,77,-8,5,1,2,86,150,0,47
0,2,96,20,0,4,1,7,8,1,32,1,0,0,77,2,3,0,36,240,0,90
0,2,74,16,1,3,3,2,4,4,58,2,3,59,29,5,3,1,73,349,0,60
1,23,55,17,1,2,2,3,5,0,22,2,2,6,-8,5,1,0,60,107,0,58
0,15,174,25,2,4,1,6,8,0,15,5,0,4,64,4,1,1,46,510,0,77
0,4,83,39,1,3,6,6,2,2,33,3,1,21,-8,3,1,1,50,289,0,75
1,49,103,9,5,2,3,4,2,0,38,2,3,1,-8,1,0,0,50,211,1,55
0,9,93,24,0,4,1,7,8,1,18,5,0,0,-8,3,1,0,44,217,0,89
0,28,37,4,0,2,6,6,6,0,50,1,0,0,-8,0,1,0,33,52,0,77
1,3,92,52,5,2,3,3,2,4,25,3,4,16,94,4,6,0,56,236,0,55
0,5,94,39,0,3,6,6,6,4,33,2,3,14,90,7,4,0,48,281,1,85
0,6,122,17,0,4,1,7,8,1,21,3,1,4,-8,3,0,0,75,450,0,89
0,4,94,22,0,4,1,7,8,2,64,2,1,67,100,2,3,0,100,261,0,81
0,10,86,27,0,3,5,6,6,3,33,2,1,48,75,4,3,0,78,231,0,76
0,6,90,17,1,3,6,6,5,1,47,1,0,3,-8,3,2,0,71,217,0,84
0,14,117,21,0,4,1,7,8,0,24,5,0,0,-8,0,1,0,14,272,0,88
0,3,110,19,1,2,6,5,2,1,55,4,0,95,100,3,2,1,100,217,0,68
0,4,71,25,0,4,1,7,8,4,42,4,0,66,86,6,2,1,73,191,0,75
0,10,39,23,0,4,1,7,8,1,29,4,0,73,-8,8,1,2,83,92,0,63
1,6,87,23,2,2,6,6,5,2,37,3,0,27,53,7,5,1,93,155,0,67
0,2,86,25,0,4,1,7,8,1,31,1,0,10,-8,3,3,0,67,361,0,86
0,14,108,21,0,4,1,7,8,0,29,5,0,4,28,5,1,0,55,249,0,86
0,3,50,13,0,3,6,6,6,2,53,3,2,0,-8,0,1,0,20,157,0,83
1,18,71,19,0,3,4,4,6,0,32,4,0,1,84,2,4,0,86,156,0,77
0,16,113,19,0,3,6,6,6,0,35,5,0,58,65,5,3,1,57,332,0,74
0,12,109,17,0,4,1,7,8,2,53,2,2,5,-8,2,2,0,67,312,0,88
0,12,102,36,2,4,1,6,8,3,34,2,3,3,-8,2,2,0,33,329,0,64
0,14,107,17,0,3,6,6,6,0,35,2,1,0,-8,1,1,0,25,222,0,83
0,12,106,32,0,4,1,7,8,1,21,5,0,2,87,1,1,0,20,274,0,90
0,22,104,19,0,4,1,7,8,0,43,3,2,4,-8,1,0,0,17,260,0,82
1,5,71,13,0,3,6,6,6,1,54,3,1,92,70,3,3,2,100,148,0,63
0,3,95,44,0,4,1,7,8,3,29,2,4,63,64,16,4,6,80,272,0,66
1,2,74,41,0,3,6,6,6,3,21,2,1,69,-8,15,3,3,95,214,0,70
0,11,122,11,0,3,6,6,6,1,42,2,1,0,-8,2,0,0,50,306,0,87
0,8,90,26,0,4,1,7,8,1,21,1,0,10,-8,1,2,0,57,212,0,86
0,28,104,40,3,2,5,6,4,0,70,1,0,55,84,3,5,1,90,205,0,68
0,3,58,14,2,2,5,6,5,3,58,3,1,41,82,3,6,0,82,166,0,64
0,2,65,27,0,3,6,6,6,1,45,4,0,23,-8,5,1,0,67,163,0,80
0,17,77,24,0,3,4,4,6,0,33,5,0,45,77,3,4,3,70,183,0,65
0,1,95,21,3,2,6,6,5,3,81,1,0,36,59,2,6,0,89,340,0,65
0,10,125,20,0,4,1,7,8,1,15,1,0,11,22,4,2,0,55,360,0,86
0,3,70,37,0,3,6,6,6,7,53,2,10,28,99,3,4,1,64,154,0,77
1,15,138,24,0,4,1,7,8,0,38,5,0,26,-8,3,0,0,43,465,0,83
0,3,81,65,0,4,1,7,8,11,44,2,3,21,56,6,4,0,48,340,0,82
0,3,113,27,0,3,6,6,6,1,50,3,2,42,-8,4,3,1,64,475,0,78
0,11,65,17,0,4,1,7,8,1,12,1,0,1,38,2,1,0,23,467,0,87
1,3,44,3,0,4,1,7,8,2,25,3,1,0,100,0,1,0,50,124,0,85
0,5,95,28,0,4,1,7,8,2,27,3,2,2,-8,2,1,0,33,308,0,90
0,27,104,6,0,4,1,7,8,0,33,1,0,1,-8,2,1,0,60,292,0,91
1,12,79,39,0,3,1,5,7,1,29,2,2,19,80,3,5,0,57,325,0,85
0,6,50,22,0,4,1,7,8,2,36,4,0,19,17,2,4,0,86,132,0,84
0,18,43,9,0,4,1,7,8,0,67,1,0,20,74,1,3,0,67,88,0,81
0,22,93,38,0,4,1,7,8,0,28,5,0,19,68,4,3,0,62,253,0,82
0,19,101,31,0,3,4,4,6,0,42,2,1,72,31,3,2,2,86,310,0,67
0,7,72,28,0,4,1,7,8,2,66,5,0,1,64,2,4,0,75,154,0,75
0,11,173,26,0,4,1,7,8,2,44,5,0,2,-8,5,2,0,58,367,0,87
0,4,84,22,0,4,1,7,8,1,28,2,3,37,83,2,3,0,71,144,0,82
0,33,117,22,0,4,1,7,8,0,22,2,1,41,43,3,2,1,63,300,0,82
0,96,184,12,0,4,1,7,8,0,25,1,0,5,-8,2,1,0,60,496,0,88
0,3,53,22,0,4,1,7,8,5,56,2,1,31,21,5,3,1,80,105,0,75
1,7,69,25,1,4,1,6,8,4,32,2,1,43,77,6,3,3,75,179,0,69
1,7,84,27,0,4,1,6,7,1,47,2,9,78,89,8,2,8,91,155,0,69
0,28,107,13,0,4,1,7,8,0,53,1,0,1,53,1,1,0,67,217,0,78
0,8,79,44,0,4,1,7,8,3,18,4,0,2,71,3,3,0,40,236,0,87
1,70,127,9,0,4,1,7,8,0,44,1,0,12,-8,2,0,0,100,155,0,86
0,2,69,19,0,3,2,4,6,3,50,2,4,18,-8,3,2,0,56,236,1,71
1,8,88,38,1,3,5,6,6,1,38,5,0,1,78,4,2,1,50,215,0,73
1,2,60,33,0,4,1,7,8,3,29,2,4,80,76,7,6,4,83,143,0,61
0,1,35,30,0,4,1,7,8,6,15,4,0,77,47,11,4,8,76,75,0,61
0,5,83,21,1,2,2,4,5,2,44,5,0,62,87,4,3,2,73,220,0,60
1,2,20,5,1,4,1,6,8,2,43,2,1,48,-8,3,0,0,75,35,0,69
0,6,52,29,0,4,1,7,8,2,14,3,1,2,61,2,3,0,31,221,0,87
0,3,86,18,5,1,6,6,4,2,36,2,4,40,58,1,4,1,60,216,1,64
0,6,39,22,0,4,1,7,8,4,5,2,5,31,-8,6,1,2,58,102,0,69
1,5,94,17,4,2,5,6,5,1,52,1,0,63,40,5,5,0,100,217,0,59
0,3,100,41,1,3,4,0,2,3,35,2,4,24,59,10,4,0,61,247,1,65
0,14,75,23,0,4,1,7,8,0,35,5,0,21,-8,2,1,1,60,174,0,80
0,15,109,26,0,2,5,6,6,0,34,2,2,2,-8,2,1,0,33,366,0,85
1,8,75,22,1,3,6,6,4,1,61,5,0,4,63,1,3,0,57,163,0,81
0,10,99,36,1,4,1,0,8,1,68,2,2,57,79,5,4,2,75,305,0,58
0,17,126,15,0,4,1,7,8,0,50,4,0,1,-8,1,2,0,75,254,0,91
0,5,58,15,1,4,1,6,8,2,50,3,1,0,-8,1,1,0,33,128,0,71
1,10,128,6,1,4,1,6,8,1,50,3,1,0,-8,0,2,0,50,293,0,72
1,14,71,34,0,3,6,6,6,0,42,2,1,9,86,3,5,0,47,158,0,81
0,4,79,22,1,2,6,0,6,4,38,3,2,59,54,6,3,3,100,190,0,60
0,5,79,44,0,4,1,7,8,4,28,4,0,27,93,7,2,1,53,288,0,79
0,3,60,12,0,3,4,4,6,3,46,3,0,6,99,2,3,0,63,161,0,77
0,12,112,19,0,4,1,7,8,1,32,2,1,41,-8,3,0,1,60,267,0,79
1,3,103,31,0,4,1,7,8,4,20,3,1,33,97,9,3,0,71,321,0,83
0,23,80,15,1,3,5,6,3,0,38,4,0,38,77,6,2,2,73,203,0,72
0,3,68,33,1,3,2,3,5,5,32,3,1,12,45,4,3,1,47,196,0,63
0,3,101,32,1,3,5,6,6,2,49,3,19,0,5,1,2,0,75,387,0,75
1,6,60,12,0,2,4,4,6,1,77,4,0,-8,66,0,2,0,67,127,0,73
0,8,82,31,0,4,1,7,8,1,38,2,2,6,49,3,2,1,36,199,0,85
0,6,166,29,0,3,5,6,6,2,43,5,0,10,-8,1,3,0,44,365,0,88
0,2,98,24,0,3,6,6,6,3,32,2,1,19,-8,6,0,0,58,207,0,80
0,13,77,30,0,4,1,7,8,0,35,2,1,59,-8,3,2,0,71,310,0,79
0,43,158,16,1,4,1,6,8,0,24,1,0,0,-8,1,1,0,50,446,0,80
0,27,79,26,0,4,1,7,8,0,15,2,2,3,-8,3,1,0,50,143,0,85
0,2,141,24,0,4,1,7,8,2,28,1,0,14,56,5,2,1,70,371,0,85
0,15,31,13,1,4,1,6,8,0,8,4,0,15,14,5,1,0,88,65,0,72
0,18,92,39,0,4,1,7,8,0,25,4,0,47,-8,8,4,5,57,205,0,71
0,6,68,15,0,2,5,6,6,3,33,1,0,5,-8,3,1,0,40,205,0,82
0,41,107,23,0,4,1,7,8,0,21,2,8,19,-8,2,1,0,50,209,0,82
1,2,36,9,2,2,6,6,4,2,58,3,1,33,46,2,3,1,100,75,0,65
1,24,143,11,1,4,1,6,8,0,17,1,0,21,-8,6,0,0,75,518,0,70
1,5,113,25,1,2,3,4,2,2,28,3,1,2,67,5,2,0,44,404,0,59
0,11,66,23,0,3,6,6,6,3,32,4,0,7,-8,2,2,0,80,159,0,83
0,15,154,18,0,4,1,7,8,0,28,1,0,3,-8,3,0,0,38,343,0,92
0,2,95,33,0,4,1,7,8,4,59,2,1,6,71,7,6,1,87,234,0,83
0,22,163,20,0,4,1,7,8,0,29,5,0,45,63,8,2,1,83,378,0,80
0,7,28,13,0,4,1,7,8,1,46,2,1,1,59,1,2,0,60,49,0,84
0,25,90,13,0,2,3,4,6,0,54,2,10,104,-8,2,1,2,100,213,0,59
1,7,95,28,2,2,6,6,6,2,57,2,6,33,75,4,5,0,83,282,0,71
0,4,92,19,0,3,6,6,6,4,26,3,1,3,-8,3,1,0,36,202,0,84
0,36,68,7,0,4,1,7,8,0,29,1,0,12,-8,2,1,0,75,98,0,84
0,9,102,18,0,4,1,7,8,1,42,3,1,4,-8,2,1,0,43,412,0,91
0,7,106,26,0,3,5,6,6,2,23,1,0,14,17,4,2,1,54,263,0,80
0,4,86,25,1,4,1,6,8,4,44,1,0,59,95,6,2,2,62,378,0,65
0,3,80,28,0,4,1,7,8,5,34,5,0,5,69,6,4,0,67,219,0,88
0,30,111,23,3,2,6,6,5,0,56,2,1,2,42,3,2,0,63,251,0,77
0,3,111,22,3,2,6,6,3,1,14,2,1,1,-8,1,1,0,30,225,0,79
0,15,107,20,0,4,1,7,8,0,55,2,1,39,86,4,2,0,100,178,0,77
1,11,75,7,0,4,1,7,8,2,29,2,1,76,14,1,2,1,75,164,0,73
0,11,82,38,0,4,1,7,8,1,30,2,1,35,67,2,2,1,36,200,0,79
0,10,72,6,0,2,5,6,6,1,29,1,0,55,10,2,1,0,60,134,0,76
1,10,63,11,0,4,1,7,8,1,55,4,0,65,78,4,4,0,100,210,0,76
1,9,48,19,1,3,6,6,5,1,45,5,0,53,88,5,4,0,100,118,0,72
0,37,134,26,1,2,4,4,5,0,28,3,0,46,-8,6,2,3,62,305,0,66
0,5,86,28,0,2,3,4,6,2,30,3,1,60,100,8,3,2,85,256,0,60
1,7,39,15,0,4,1,7,8,1,60,5,0,52,82,3,4,0,100,85,0,75
1,4,36,8,1,2,4,3,4,2,56,3,1,4,77,2,3,0,83,59,0,67
1,7,72,29,1,3,4,4,6,3,60,4,0,37,87,3,10,1,93,136,0,62
1,29,148,14,0,4,1,7,8,0,33,2,6,0,-8,1,2,0,50,325,0,91
1,2,100,31,2,4,1,6,8,2,21,2,3,75,92,13,3,7,94,217,0,63
1,5,32,13,1,4,1,7,8,4,85,2,1,68,93,2,3,0,100,103,0,63
1,8,32,5,1,4,1,7,8,3,60,2,1,232,83,1,3,1,100,125,0,61
1,3,28,13,2,4,1,6,8,2,86,2,2,18,66,2,2,0,100,44,0,65
1,11,52,15,1,2,4,4,5,1,63,2,0,98,64,3,5,2,89,131,0,57
1,16,52,15,0,2,3,4,6,0,61,2,0,52,60,3,2,0,100,122,0,61
0,7,37,22,0,4,1,7,8,2,26,2,1,28,41,9,2,1,79,76,0,70
0,13,55,15,0,4,1,7,8,0,56,2,0,56,60,2,3,1,100,121,0,76
1,6,60,13,2,2,6,6,2,3,44,2,3,56,-8,3,2,1,71,160,0,66
1,7,72,29,3,2,5,6,4,2,19,2,1,37,87,9,2,4,65,174,1,66
1,5,83,27,0,4,1,7,8,1,71,2,1,1,66,2,3,1,63,158,0,83
1,2,82,22,0,3,1,6,6,3,21,2,1,72,71,9,3,4,92,207,0,71
1,5,32,21,0,4,1,7,8,4,48,2,0,18,44,6,4,0,71,55,0,72
1,4,52,3,1,4,1,6,8,2,60,2,14,-8,92,1,2,0,75,170,0,60
0,37,105,13,1,3,6,6,2,0,14,2,0,69,-8,5,0,2,83,302,0,72
0,6,64,19,2,2,5,6,5,4,52,2,0,41,92,7,2,1,82,135,0,68
1,3,25,24,0,4,1,7,8,6,32,2,2,35,73,9,4,2,72,49,0,60
1,10,73,31,1,2,2,4,5,3,62,2,0,5,5,3,4,0,64,177,0,64
1,12,52,10,0,4,1,7,8,1,60,2,1,6,95,2,3,0,83,129,0,76
0,15,76,25,5,2,4,4,6,0,69,2,1,76,82,2,3,1,100,206,0,65
0,12,101,25,0,4,1,7,8,1,36,2,0,8,-8,4,1,0,50,229,0,82
1,4,51,20,1,2,4,4,5,4,39,2,1,56,85,3,3,2,75,102,0,62
1,8,64,10,7,1,4,0,4,2,36,2,0,8,90,3,2,0,83,151,0,60
0,5,58,47,1,3,2,4,5,5,75,2,1,51,77,5,7,1,92,298,0,57
1,4,45,28,0,3,6,5,6,4,60,2,11,68,62,8,5,0,87,84,0,62
1,4,85,27,1,2,3,0,2,3,60,2,0,16,83,4,3,0,64,248,0,59
1,7,92,31,1,2,2,4,5,2,33,2,1,39,103,5,3,2,62,305,1,62
0,8,78,17,1,2,2,4,5,1,67,2,0,93,62,3,3,2,86,240,0,57
1,6,62,21,1,2,3,4,5,2,45,2,0,49,95,3,3,1,55,149,0,61
1,22,119,18,2,1,3,3,4,0,36,2,1,55,56,6,2,5,75,313,0,55
1,20,89,37,0,3,3,4,6,0,24,2,3,30,-8,11,1,3,86,278,0,63
1,11,58,24,0,3,6,6,6,2,33,2,0,55,62,4,2,2,58,151,0,74
1,2,52,19,0,4,1,7,8,4,45,2,4,30,95,1,4,1,71,124,0,77
1,12,87,9,0,2,1,6,6,1,20,2,0,2,-8,2,0,0,40,163,0,88
1,3,52,12,2,2,5,6,2,3,36,2,5,42,88,5,3,1,82,145,0,59
1,8,64,11,0,2,4,4,6,1,64,2,1,27,65,1,5,0,100,118,0,68
1,9,20,3,0,4,1,7,8,1,67,2,2,0,24,0,2,0,67,31,1,80
1,10,66,13,0,4,1,7,8,2,62,2,0,9,89,1,3,0,57,119,0,86
1,2,20,26,0,4,1,7,8,10,61,2,0,48,98,7,4,0,73,105,0,61
1,7,73,28,1,3,2,0,2,6,41,2,0,14,96,4,4,1,62,204,0,57
1,23,87,21,1,2,5,6,5,0,16,2,0,0,-8,0,1,0,20,223,0,82
1,4,41,16,0,4,1,7,8,4,63,2,0,49,52,4,3,2,88,104,0,68
1,5,85,33,4,2,2,3,5,3,31,2,1,70,32,10,4,7,88,169,0,41
1,15,80,17,3,2,6,6,5,0,63,2,0,-8,61,0,2,0,100,150,0,66
1,14,51,31,0,4,1,7,8,0,61,2,6,41,71,2,6,1,62,187,0,70
1,13,82,27,4,2,6,6,3,0,41,2,4,5,85,1,4,0,45,217,1,67
1,14,38,14,1,3,6,6,6,0,67,2,0,48,75,2,3,1,83,87,0,66
1,3,35,16,0,4,1,7,8,2,44,2,1,70,37,9,4,2,93,71,0,59
0,15,75,9,0,1,6,6,6,0,30,2,0,0,-8,0,0,0,0,106,0,72
1,17,30,6,4,2,3,0,2,0,89,2,1,0,70,1,2,0,100,57,0,56
0,14,84,34,0,3,5,6,6,0,56,2,1,52,73,7,6,2,81,176,0,69
1,5,69,9,0,2,5,6,6,3,55,2,0,78,46,1,4,1,100,161,0,57
1,4,38,5,0,4,1,7,8,1,0,2,3,85,-8,4,0,1,100,63,0,72
1,4,50,27,0,2,5,6,6,3,21,2,1,54,70,8,4,2,63,150,0,59
1,16,70,46,0,3,1,5,6,0,69,2,0,88,79,6,4,3,100,155,0,66
1,2,129,23,4,2,6,6,2,1,52,2,3,33,-8,7,2,1,69,379,0,73
1,14,55,5,1,1,3,4,6,0,60,2,2,76,-8,1,1,0,67,153,0,54
1,6,71,28,0,2,3,4,6,1,23,2,1,44,76,5,3,1,73,296,0,64
1,10,63,29,0,2,2,4,6,1,58,2,2,23,82,1,4,0,71,132,0,71
1,54,130,7,0,4,1,7,8,0,14,2,0,0,-8,0,0,0,0,523,0,89
0,4,68,31,0,4,1,7,8,3,29,2,3,0,98,1,2,0,33,228,0,87
1,7,15,2,0,4,1,7,8,1,50,2,0,17,100,1,1,0,100,23,0,75
1,21,89,19,1,2,6,6,5,0,60,2,0,94,53,1,2,1,100,152,0,67
1,9,32,18,0,4,1,6,8,3,44,2,0,50,88,6,4,2,91,75,0,69
1,13,28,4,2,2,6,6,2,0,60,2,3,101,93,2,2,2,100,84,0,61
0,3,62,24,0,4,1,7,8,1,23,2,1,23,81,3,2,1,83,116,0,80
1,7,73,14,0,3,4,4,6,1,64,2,0,29,28,2,3,0,83,158,0,74
1,4,29,8,0,2,2,4,6,1,75,2,2,0,49,0,4,0,80,119,0,70
1,8,146,5,1,2,2,0,2,1,0,2,0,36,-8,3,0,0,75,470,0,58
1,3,71,21,3,2,5,6,2,1,58,2,2,4,60,1,3,0,80,146,0,65
0,6,41,22,0,4,1,7,8,3,14,2,1,4,71,2,3,0,29,156,0,83
0,6,98,27,0,3,4,4,6,2,42,2,0,8,81,5,4,1,56,266,0,76
0,18,73,24,0,2,4,4,6,0,50,2,0,37,77,6,3,0,83,153,0,66
1,32,52,14,2,2,3,4,5,0,47,2,1,21,47,2,1,0,50,132,0,54
1,9,61,44,0,2,4,4,6,1,16,2,8,45,-8,11,2,2,52,142,0,57
0,8,68,23,0,4,1,7,8,2,39,2,0,1,6,1,3,0,56,297,0,87
1,9,65,24,0,2,6,6,6,3,44,2,1,54,72,5,3,2,89,176,1,61
1,17,66,8,2,2,6,6,2,0,56,2,3,60,12,2,1,1,100,132,0,66
0,4,84,27,1,4,1,7,8,2,50,2,3,51,71,3,3,1,86,284,0,69
0,3,64,41,0,4,1,7,8,5,37,2,4,3,93,4,4,0,56,185,0,80
0,28,108,9,1,2,6,6,3,0,36,2,0,4,74,1,2,0,60,288,0,78
1,4,31,22,0,4,1,7,8,8,45,2,3,64,91,3,6,1,75,86,1,71
1,14,63,12,3,2,6,6,2,0,82,2,1,-8,50,0,6,0,100,136,0,62
0,11,79,18,5,2,5,6,4,1,28,2,1,81,80,5,2,3,78,152,0,62
1,9,100,30,0,2,6,6,6,1,50,2,3,47,56,4,4,2,100,242,0,69
0,8,46,21,1,2,5,6,2,2,45,2,1,36,75,1,4,0,56,183,0,69
1,6,40,14,0,2,4,4,6,1,57,2,0,69,97,1,2,1,43,116,0,67
1,8,23,9,0,2,4,4,6,1,67,2,0,0,19,0,3,0,60,43,0,60
1,8,12,2,1,4,1,7,8,1,100,2,0,-8,89,0,2,0,100,16,0,60
1,7,65,10,1,3,6,6,4,2,50,2,0,48,-8,1,1,1,50,190,0,80
0,12,26,6,1,2,4,3,5,1,43,2,0,95,-8,2,1,0,75,60,0,64
1,3,6,1,0,4,1,7,8,2,50,2,8,64,-8,1,1,0,100,10,0,63
1,8,102,21,0,4,1,7,8,1,54,2,0,0,8,3,2,0,100,254,0,88
1,8,53,14,0,3,1,6,6,1,38,2,1,17,69,2,3,0,60,97,0,70
0,11,111,25,0,3,1,6,6,1,11,2,0,31,-8,3,1,2,44,368,0,80
1,7,68,37,1,3,6,6,6,1,89,2,0,82,74,3,5,0,100,153,0,63
1,10,59,17,3,2,3,4,5,1,70,2,0,93,63,3,6,3,90,254,0,56
1,3,69,30,1,3,5,5,2,1,9,2,0,9,84,5,1,0,46,174,0,72
1,4,67,6,4,1,3,0,2,2,0,2,4,90,-8,4,0,3,83,111,0,54
1,3,87,9,0,2,6,6,6,1,80,2,3,-8,99,0,2,0,100,167,0,73
1,6,54,12,0,2,2,4,6,3,62,2,3,81,69,4,4,1,100,150,0,61
1,9,47,24,0,2,2,4,6,1,58,2,0,76,89,2,4,1,100,132,0,55
0,43,161,17,0,4,1,7,8,0,42,2,0,0,-8,1,0,0,50,421,0,92
0,23,107,30,0,4,1,7,8,0,53,2,1,19,15,3,4,0,89,313,0,71
0,15,83,23,0,3,6,6,6,0,36,2,0,8,49,1,2,0,33,144,0,81
1,30,131,17,0,3,6,7,6,0,56,2,6,1,-8,1,0,0,33,374,0,82
1,18,56,4,5,1,6,6,2,0,33,2,10,0,71,0,1,0,33,80,1,55
1,5,97,11,5,2,5,6,2,2,54,2,4,10,-8,1,1,0,67,265,1,67
1,34,90,12,1,2,2,4,2,0,20,2,0,0,-8,1,0,1,33,218,0,66
1,7,81,31,4,2,6,6,3,3,43,2,0,68,72,8,7,2,89,341,0,66
0,7,76,34,0,4,1,7,8,2,36,2,1,38,26,5,3,1,62,164,0,72
1,4,73,25,1,2,6,6,5,1,37,2,2,48,40,2,1,1,27,244,0,69
